:START_ID,:END_ID,:TYPE,change_type
dieu_108_2013,khainiem_daugiaquyenthuedat,QUY_DINH_VE,
dieu_108_2013,khainiem_hinhthucnhanuocchothuedat,QUY_DINH_VE,
dieu_108_2013,chuthe_nhanuoc,QUY_DINH_VE,
dieu_202_2013,khainiem_hoagiaitranhchapdatdai,QUY_DINH_VE,
dieu_202_2013,chuthe_nhanuoc,QUY_DINH_VE,
dieu_202_2013,chuthe_bentranchapdatdai,QUY_DINH_VE,
dieu_202_2013,chuthe_ubndcapxa,QUY_DINH_VE,
dieu_202_2013,chuthe_ubmttqvncapxa,QUY_DINH_VE,
dieu_202_2013,chuthe_tochucthanhvienmattran,QUY_DINH_VE,
dieu_202_2013,chuthe_tochucxahoikhac,QUY_DINH_VE,
dieu_202_2013,chuthe_phongtnmt,QUY_DINH_VE,
dieu_202_2013,chuthe_sotnmt,QUY_DINH_VE,
dieu_202_2013,chuthe_hogiadinh,QUY_DINH_VE,
dieu_202_2013,chuthe_canhan,QUY_DINH_VE,
dieu_202_2013,chuthe_congdongdancu,QUY_DINH_VE,
dieu_172_2013,chuthe_tochuc_kinhte,QUY_DINH_VE,
dieu_172_2013,chuthe_tochuc_snghiepconglap,QUY_DINH_VE,
dieu_172_2013,chuthe_hogiadinh,QUY_DINH_VE,
dieu_172_2013,chuthe_canhan,QUY_DINH_VE,
dieu_172_2013,chuthe_nguoivietnamdinhcuonuocngoai,QUY_DINH_VE,
dieu_172_2013,chuthe_doanhnghiepcovondautunuocngoai,QUY_DINH_VE,
dieu_166_2013,khainiem_nguoisudungdat,QUY_DINH_VE,
dieu_166_2013,hanhviphaply_duoccpgcn,QUY_DINH_VE,
dieu_166_2013,hanhviphaply_huongthanhqua,QUY_DINH_VE,
dieu_166_2013,hanhviphaply_huongloiich,QUY_DINH_VE,
dieu_166_2013,hanhviphaply_duochuongdan,QUY_DINH_VE,
dieu_166_2013,hanhviphaply_duocbaohotro,QUY_DINH_VE,
dieu_166_2013,hanhviphaply_duocboithuong,QUY_DINH_VE,
dieu_166_2013,hanhviphaply_khieunai,QUY_DINH_VE,
dieu_99_2013,khainiem_giaychungnhanquyensudungdat,QUY_DINH_VE,
dieu_99_2013,khainiem_quyensonghuunhao,QUY_DINH_VE,
dieu_99_2013,khainiem_taisangganlienvoidat,QUY_DINH_VE,
dieu_99_2013,chuthe_nguoisudungdat,QUY_DINH_VE,
dieu_99_2013,chuthe_nhanuoc,QUY_DINH_VE,
dieu_99_2013,chuthe_hogiadinh,QUY_DINH_VE,
dieu_99_2013,chuthe_vovoichong,QUY_DINH_VE,
dieu_99_2013,chuthe_tochucsudungdat,QUY_DINH_VE,
dieu_50_2013,chuthe_ubndcapxa,QUY_DINH_VE,
dieu_50_2013,chuthe_ubndcaphuyen,QUY_DINH_VE,
dieu_50_2013,chuthe_ubndcaptinh,QUY_DINH_VE,
dieu_50_2013,chuthe_botainguyenmoitruong,QUY_DINH_VE,
dieu_50_2013,chuthe_boquocphong,QUY_DINH_VE,
dieu_50_2013,chuthe_bocongan,QUY_DINH_VE,
dieu_50_2013,hanhviphaply_baocaothuchienquydinh,QUY_DINH_VE,
dieu_147_2013,khainiem_datxaydungtrusocoquan,QUY_DINH_VE,
dieu_147_2013,khainiem_datxaydungcongtrinhsunghiep,QUY_DINH_VE,
dieu_147_2013,chuthe_nguoidungdautochuc,QUY_DINH_VE,
dieu_147_2013,hanhviphaply_baotoandientichdat,YEU_CAU,
dieu_147_2013,hanhviphaply_sudungdatdungmucdich,YEU_CAU,
dieu_147_2013,dieukien_phuhopquyhoach,YEU_CAU,
dieu_147_2013,hanhviphaply_sudungdatphattrienvantre,QUY_DINH_VE,
dieu_1_2013,khainiem_phamvidieuchinh,QUY_DINH_VE,
dieu_1_2013,khainiem_chedosohuu,QUY_DINH_VE,
dieu_1_2013,khainiem_quyenhanvatrachnhiem,QUY_DINH_VE,
dieu_1_2013,khainiem_thongnhatquanly,QUY_DINH_VE,
dieu_1_2013,khainiem_chedoquanlyvasudung,QUY_DINH_VE,
dieu_1_2013,khainiem_quyenvanghiavu,QUY_DINH_VE,
dieu_71_2013,hanhviphaply_cuongchethuchienquyetdinhthuhoidat,QUY_DINH_VE,
hanhviphaply_cuongchethuchienquyetdinhthuhoidat,dieukien_nguoicodatthuhoikhongchaphanh,YEU_CAU,
hanhviphaply_cuongchethuchienquyetdinhthuhoidat,chuthe_ubndcapxa,AP_DUNG_CHO,
hanhviphaply_cuongchethuchienquyetdinhthuhoidat,chuthe_ubmattrantoquocvncapxa,AP_DUNG_CHO,
hanhviphaply_cuongchethuchienquyetdinhthuhoidat,chuthe_tochucboihoanggiaiphongmatbang,AP_DUNG_CHO,
hanhviphaply_cuongchethuchienquyetdinhthuhoidat,dieukien_quyetdinhcuongcheduocniemyetcongkhai,YEU_CAU,
hanhviphaply_cuongchethuchienquyetdinhthuhoidat,dieukien_quyetdinhcuongcochecohieulucthihanh,YEU_CAU,
hanhviphaply_cuongchethuchienquyetdinhthuhoidat,dieukien_nguoibicuongchenhanduocquyetdinh,YEU_CAU,
dieu_71_2013,chuthe_ubndcaphuyen,QUY_DINH_VE,
dieu_71_2013,chuthe_banthihanhcuongche,QUY_DINH_VE,
dieu_71_2013,chuthe_nguoibicuongche,QUY_DINH_VE,
dieu_71_2013,chuthe_nguoicotaisan,QUY_DINH_VE,
dieu_71_2013,chuthe_lucluongcongan,QUY_DINH_VE,
dieu_71_2013,chuthe_coquantochuccanhanlienquan,QUY_DINH_VE,
dieu_71_2013,chuthe_chinhphu,QUY_DINH_VE,
dieu_65_2013,hanhviphaply_thuhoidat,QUY_DINH_VE,
dieu_65_2013,khainiem_chamdutviecsudungdat,QUY_DINH_VE,
dieu_65_2013,chuthe_tochuc,QUY_DINH_VE,
dieu_65_2013,chuthe_nhanuoc,QUY_DINH_VE,
dieu_65_2013,chuthe_canhan,QUY_DINH_VE,
dieu_65_2013,khainiem_nguoisudungdat,QUY_DINH_VE,
dieu_65_2013,dieukien_datokhuvucobionhiem,QUY_DINH_VE,
dieu_65_2013,dieukien_datoconguycosatl,QUY_DINH_VE,
dieu_129_2013,khainiem_hanmucgiaodatnongnghiep,QUY_DINH_VE,
dieu_129_2013,chuthe_hogiadinh,QUY_DINH_VE,
dieu_129_2013,chuthe_canhan,QUY_DINH_VE,
dieu_129_2013,khainiem_dattrongcayhangnam,QUY_DINH_VE,
dieu_129_2013,khainiem_datnuoitrongthuysan,QUY_DINH_VE,
dieu_129_2013,khainiem_datlammuoi,QUY_DINH_VE,
dieu_129_2013,khainiem_dattrongcaylaunam,QUY_DINH_VE,
dieu_129_2013,khainiem_datrungphongho,QUY_DINH_VE,
dieu_129_2013,khainiem_datrungsanxuat,QUY_DINH_VE,
dieu_129_2013,khainiem_dattrongdoinuitroc,QUY_DINH_VE,
dieu_129_2013,chuthe_ubndcaptinh,QUY_DINH_VE,
dieu_153_2013,khainiem_datthuongmaidichvu,QUY_DINH_VE,
dieu_153_2013,khainiem_datcososanxuatphinongnghiep,QUY_DINH_VE,
dieu_153_2013,chuthe_tochucconomi,QUY_DINH_VE,
dieu_153_2013,chuthe_hogiadinh,QUY_DINH_VE,
dieu_153_2013,chuthe_canhan,QUY_DINH_VE,
dieu_153_2013,chuthe_nguoivietnamdinhcuonuocngoai,QUY_DINH_VE,
dieu_153_2013,chuthe_doanhnghiepvocondautunuocngoai,QUY_DINH_VE,
dieu_58_2013,dieukien_giaodat,QUY_DINH_VE,
dieu_58_2013,dieukien_chothuedat,QUY_DINH_VE,
dieu_58_2013,dieukien_chuyenmucdichsudungdat,QUY_DINH_VE,
dieu_58_2013,hanhviphaply_giaodat,QUY_DINH_VE,
dieu_58_2013,hanhviphaply_chothuedat,QUY_DINH_VE,
dieu_58_2013,hanhviphaply_chuyenmucdichsudungdat,QUY_DINH_VE,
dieu_58_2013,chuthe_coquannhanuoc,QUY_DINH_VE,
dieu_58_2013,dieukien_nangluoctaichinh,QUY_DINH_VE,
dieu_58_2013,dieukien_kyquy,QUY_DINH_VE,
dieu_58_2013,dieukien_khongvipham,QUY_DINH_VE,
dieu_91_2013,hanhviphaply_nhanuoc_thuhoidat,QUY_DINH_VE,
dieu_91_2013,chuthe_nhanuoc,QUY_DINH_VE,
dieu_91_2013,hanhviphaply_dichuyen_taisan,QUY_DINH_VE,
dieu_91_2013,khainiem_chiphithaodo,QUY_DINH_VE,
dieu_91_2013,khainiem_hethongmaymoc,QUY_DINH_VE,
dieu_91_2013,khainiem_thiethai_thaodo,QUY_DINH_VE,
dieu_91_2013,chuthe_ubndcaptinh,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_banhanhvqppl,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_xacdinhdiagioihanhchinh,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_lqvqlhsdiagioihanhchinh,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_lapbandohanhchinh,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_khaosaidodac,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_lapbandodiachinh,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_lapbandohientrangsd,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_lapbandoquyhoachsd,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_dieutradgtnd,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_dieutraxaydunggiadat,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_quanlyqhkxsd,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_quanlygiaodattrtthud,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_quanlybthttdc,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_dangkydatdailqqlhs,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_thongkekiemkedatdai,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_xaydunghtttindatdai,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_quanlytaichinhvedatdai,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_quanlygiamsatthuchienquyennghiavu,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_thanhtrakttdgtcdpl,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_phobiengiaoducplvedatdai,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_giaiquyettcdatdai,QUY_DINH_VE,
dieu_22_2013,hanhviphaply_quanlyhoatdongdichvuvedatdai,QUY_DINH_VE,
dieu_36_2013,khainiem_hethongquyhoachkehoachsudungdat,QUY_DINH_VE,
dieu_36_2013,khainiem_quyhoachkehoachsudungdatcapquocgia,QUY_DINH_VE,
dieu_36_2013,khainiem_quyhoachkehoachsudungdatcaptinh,QUY_DINH_VE,
dieu_36_2013,khainiem_quyhoachkehoachsudungdatcaphuyen,QUY_DINH_VE,
dieu_36_2013,khainiem_quyhoachkehoachsudungdatquocphong,QUY_DINH_VE,
dieu_36_2013,khainiem_quyhoachkehoachsudungdatanninh,QUY_DINH_VE,
dieu_85_2013,chuthe_ubndcaptinh,QUY_DINH_VE,
dieu_85_2013,chuthe_ubndcaphuyen,QUY_DINH_VE,
dieu_85_2013,hanhviphaply_lapvathuchienduantaidinhcu,QUY_DINH_VE,
dieu_85_2013,hanhviphaply_thuhoidat,QUY_DINH_VE,
dieu_85_2013,khainiem_khutaidinhcutaptrung,QUY_DINH_VE,
dieu_85_2013,hanhviphaply_thuhoidato,QUY_DINH_VE,
dieu_85_2013,chuthe_chinhphu,QUY_DINH_VE,
dieu_100_2013,chuthe_hogiadinh,QUY_DINH_VE,
dieu_100_2013,chuthe_canhan,QUY_DINH_VE,
dieu_100_2013,chuthe_conggdongdancu,QUY_DINH_VE,
dieu_100_2013,khainiem_giaychungnhanquyensudungdat,QUY_DINH_VE,
dieu_100_2013,hanhviphaply_capsudungdat,QUY_DINH_VE,
dieu_17_2013,chuthe_nhanuoc,QUY_DINH_VE,
dieu_17_2013,khainiem_quyennguoisudungdat,QUY_DINH_VE,
dieu_17_2013,chuthe_nguoisudungdat,QUY_DINH_VE,
dieu_17_2013,hanhviphaply_giaodat,QUY_DINH_VE,
dieu_17_2013,hanhviphaply_chothuedat,QUY_DINH_VE,
dieu_17_2013,hanhviphaply_congnhanquyensudungdat,QUY_DINH_VE,
dieu_192_2013,chuthe_hogiadinh,QUY_DINH_VE,
dieu_192_2013,chuthe_canhan,QUY_DINH_VE,
dieu_192_2013,khainiem_quyensudungdat,QUY_DINH_VE,
dieu_192_2013,hanhviphaply_chuyennhuong,QUY_DINH_VE,
dieu_192_2013,hanhviphaply_tangcho,QUY_DINH_VE,
dieu_192_2013,dieukien_dieukien,QUY_DINH_VE,
dieu_192_2013,chuthe_nhanuoc,QUY_DINH_VE,
dieu_192_2013,chuthe_dantocthieuso,QUY_DINH_VE,
dieu_121_2013,khainiem_cosodulieudatdaiquocgia,QUY_DINH_VE,
dieu_121_2013,khainiem_vanbanquiphamphapluatvedatdai,QUY_DINH_VE,
dieu_121_2013,khainiem_cosodulieudiachinh,QUY_DINH_VE,
dieu_121_2013,khainiem_cosodulieudieutracobanvedatdai,QUY_DINH_VE,
dieu_121_2013,khainiem_cosodulieuquyhoachkehoachsudungdat,QUY_DINH_VE,
dieu_121_2013,khainiem_cosodulieugiadat,QUY_DINH_VE,
dieu_121_2013,khainiem_cosodulieuthongkekiemkedatdai,QUY_DINH_VE,
dieu_121_2013,khainiem_thanhtrakiemtragiaiquyettranhchapkhieunaitocao,QUY_DINH_VE,
dieu_121_2013,khainiem_botruongbotainuyenvmt,YEU_CAU,
dieu_135_2013,khainiem_datrungsanxuat,QUY_DINH_VE,
dieu_135_2013,chuthe_nhanuoc,QUY_DINH_VE,
dieu_135_2013,chuthe_tochucquanlyrung,QUY_DINH_VE,
dieu_135_2013,chuthe_hogiadinh,QUY_DINH_VE,
dieu_135_2013,chuthe_canhan,QUY_DINH_VE,
dieu_135_2013,chuthe_tochucyte,QUY_DINH_VE,
dieu_135_2013,chuthe_nguoivietnamdinhcuonuocngoai,QUY_DINH_VE,
dieu_135_2013,chuthe_doanhnghiepvocondautunuocngoai,QUY_DINH_VE,
dieu_135_2013,hanhviphaply_giaodat,QUY_DINH_VE,
dieu_135_2013,hanhviphaply_chothuedat,QUY_DINH_VE,
dieu_79_2013,chuthe_hogiadinh,QUY_DINH_VE,
dieu_79_2013,chuthe_canhan,QUY_DINH_VE,
dieu_79_2013,chuthe_nguoivietnamdinhcuonuocngoai,QUY_DINH_VE,
dieu_79_2013,dieukien_dudieukienboiduong,YEU_CAU,
dieu_79_2013,hanhviphaply_nhanuocthuhoidat,QUY_DINH_VE,
dieu_79_2013,chuthe_tochuc_kinhte,QUY_DINH_VE,
dieu_79_2013,chuthe_doanhnghiepcovondautunuocngoai,QUY_DINH_VE,
dieu_79_2013,chuthe_chinhphu,QUY_DINH_VE,
dieu_186_2013,chuthe_nguoivietnamdinhcuonuocngoai,QUY_DINH_VE,
dieu_186_2013,khainiem_quyennghiavvesudungdato,QUY_DINH_VE,
dieu_186_2013,khainiem_sohuunhaoovietnam,QUY_DINH_VE,
dieu_186_2013,chuthe_nguoinuocngoai,QUY_DINH_VE,
dieu_186_2013,khainiem_quyensohuunhao,QUY_DINH_VE,
dieu_186_2013,khainiem_quyensohuunhaoganglienvoiquyensudungdato,QUY_DINH_VE,
dieu_186_2013,khainiem_chuyenquyen,QUY_DINH_VE,
dieu_186_2013,chuthe_tochuccanhan,QUY_DINH_VE,
dieu_186_2013,chuthe_nhanuoc,QUY_DINH_VE,
dieu_186_2013,chuthe_congdongdancu,QUY_DINH_VE,
dieu_186_2013,chuthe_tothuctindung,QUY_DINH_VE,
dieu_186_2013,khainiem_giaychungnhan,QUY_DINH_VE,
dieu_186_2013,chuthe_nguoinhanthuake,QUY_DINH_VE,
dieu_186_2013,chuthe_nguoidaidien,QUY_DINH_VE,
dieu_186_2013,chuthe_nguoitrongnom,QUY_DINH_VE,
dieu_9_2013,hanhviphaply_dautulaodong,QUY_DINH_VE,
dieu_9_2013,hanhviphaply_dautuvattutienvon,QUY_DINH_VE,
dieu_9_2013,hanhviphaply_apdungthanhtuu,QUY_DINH_VE,
dieu_9_2013,hanhviphaply_baovecaitao,QUY_DINH_VE,
dieu_9_2013,hanhviphaply_khaihoangphuchoa,QUY_DINH_VE,
dieu_9_2013,hanhviphaply_phattrienketcauhathang,QUY_DINH_VE,
dieu_9_2013,khainiem_nguoisudungdat,AP_DUNG_CHO,
dieu_55_2013,hanhviphaply_giaodatcothutiensudungdat,QUY_DINH_VE,
dieu_55_2013,chuthe_hogiadinh,AP_DUNG_CHO,
dieu_55_2013,chuthe_canhan,AP_DUNG_CHO,
dieu_55_2013,khainiem_datodaydung,AP_DUNG_CHO,
dieu_55_2013,chuthe_tochucchinhte,AP_DUNG_CHO,
dieu_55_2013,khainiem_duandautuxaydungnhaodeban,AP_DUNG_CHO,
dieu_55_2013,khainiem_chothue,AP_DUNG_CHO,
dieu_55_2013,chuthe_nguoivietnamdinhcuonuocngoai,AP_DUNG_CHO,
dieu_55_2013,chuthe_doanhnghiepcovondautunuocngoai,AP_DUNG_CHO,
dieu_55_2013,khainiem_duandautuhatangnghiatrangnghiadia,AP_DUNG_CHO,
dieu_55_2013,hanhviphaply_chuyennhuongquyensudungdat,AP_DUNG_CHO,
dieu_163_2013,khainiem_datsongngoikenhrachsuoivamatnuocchuyendung,QUY_DINH_VE,
dieu_163_2013,chuthe_nhanuoc,QUY_DINH_VE,
dieu_163_2013,chuthe_tochuc,QUY_DINH_VE,
dieu_163_2013,chuthe_tochucdoanhnghiep,QUY_DINH_VE,
dieu_163_2013,chuthe_hogiadinh,QUY_DINH_VE,
dieu_163_2013,chuthe_canhan,QUY_DINH_VE,
dieu_163_2013,chuthe_nguoivietnamdincuonuocngoai,QUY_DINH_VE,
dieu_163_2013,chuthe_doanhnghiepcovondautunuocngoai,QUY_DINH_VE,
dieu_207_2013,chuthe_nguoicohanhvi,QUY_DINH_VE,
dieu_207_2013,hanhviphaply_viluatdatdai,QUY_DINH_VE,
dieu_207_2013,hanhviphaply_loidungchucvu,QUY_DINH_VE,
dieu_207_2013,hanhviphaply_thieutrachnhiem,QUY_DINH_VE,
dieu_207_2013,hanhviphaply_viphamquydinh,QUY_DINH_VE,
dieu_177_2013,chuthe_tochuc_kinh_te,QUY_DINH_VE,
dieu_177_2013,khainiem_quyen_su_dung_dat,QUY_DINH_VE,
dieu_177_2013,chuthe_hogiadinh,QUY_DINH_VE,
dieu_177_2013,chuthe_canhan,QUY_DINH_VE,
dieu_177_2013,dieu_174_2013,QUY_DINH_VE,
dieu_177_2013,chuthe_hop_tac_xa,QUY_DINH_VE,
dieu_177_2013,chuthe_nha_nuoc,QUY_DINH_VE,
dieu_177_2013,chuthe_doanh_nghiep,QUY_DINH_VE,
dieu_88_2013,hanhviphaply_nhanuocchothue,QUY_DINH_VE,
dieu_88_2013,chuthe_chusohuutaisan,QUY_DINH_VE,
dieu_88_2013,khainiem_taisanhop_phap,QUY_DINH_VE,
dieu_88_2013,chuthe_tochuc,QUY_DINH_VE,
dieu_88_2013,chuthe_hogiadinh,QUY_DINH_VE,
dieu_88_2013,chuthe_canhan,QUY_DINH_VE,
dieu_88_2013,chuthe_nguoivietnamdinhcuonuocngoai,QUY_DINH_VE,
dieu_88_2013,chuthe_doanhnghiepcovondautunuocngoai,QUY_DINH_VE,
dieu_41_2013,khainiem_quyhoachsudungdat,QUY_DINH_VE,
dieu_41_2013,khainiem_kehoachsudungdat,QUY_DINH_VE,
dieu_41_2013,khainiem_datquocphonganinh,QUY_DINH_VE,
dieu_41_2013,chuthe_diaophuong,QUY_DINH_VE,
dieu_156_2013,khainiem_datcanghangkhongsanbay,QUY_DINH_VE,
dieu_156_2013,chuthe_cangvuhangkhong,QUY_DINH_VE,
dieu_156_2013,chuthe_ubndcaptinh,QUY_DINH_VE,
dieu_156_2013,chuthe_tochuccanhan,QUY_DINH_VE,
dieu_156_2013,hanhviphaply_giaodat,QUY_DINH_VE,
dieu_156_2013,hanhviphaply_chothuedat,QUY_DINH_VE,
chuthe_cangvuhangkhong,dieukien_quyhoachkehoach,YEU_CAU,
dieu_156_2013,khainiem_quyenquyen,QUY_DINH_VE,
dieu_60_2013,chuthe_tochucyte,QUY_DINH_VE,
dieu_60_2013,chuthe_hogiadinh,QUY_DINH_VE,
dieu_60_2013,chuthe_canhan,QUY_DINH_VE,
dieu_60_2013,chuthe_nguoivietnamdincuonuocngoai,QUY_DINH_VE,
dieu_60_2013,hanhviphaply_thuedat,QUY_DINH_VE,
dieu_60_2013,hanhviphaply_giaodat,QUY_DINH_VE,
dieu_60_2013,hanhviphaply_chuyenquyen,QUY_DINH_VE,
dieu_60_2013,chuthe_doanhnghiepcovondautunuocngoai,QUY_DINH_VE,
dieu_74_2013,khainiem_nguoichusudungdat,QUY_DINH_VE,
dieu_74_2013,hanhviphaply_nhanuocthuhoidat,QUY_DINH_VE,
dieu_74_2013,dieukien_dudieukienboithuong,YEU_CAU,
dieu_74_2013,dieu_75_2013,QUY_DINH_VE,
dieu_74_2013,hanhviphaply_boithuong,QUY_DINH_VE,
dieu_74_2013,hanhviphaply_giaodat,QUY_DINH_VE,
dieu_74_2013,khainiem_giadatcuthe,QUY_DINH_VE,
dieu_74_2013,chuthe_uybannhandancaptinh,QUY_DINH_VE,
dieu_138_2013,khainiem_datlammuoi,QUY_DINH_VE,
dieu_138_2013,chuthe_hogiadinh,QUY_DINH_VE,
dieu_138_2013,chuthe_canhan,QUY_DINH_VE,
dieu_138_2013,hanhvi_giaodat,QUY_DINH_VE,
chuthe_nhanuoc,hanhvi_giaodat,YEU_CAU,
hanhvi_giaodat,khainiem_hanmucgiaodat,YEU_CAU,
hanhvi_giaodat,hanhvi_sanxuatmuoi,YEU_CAU,
hanhvi_sanxuatmuoi,hanhvi_chuesangthuedat,DAN_DEN,
dieu_138_2013,hanhvi_thuedat,QUY_DINH_VE,
chuthe_nhanuoc,hanhvi_thuedat,YEU_CAU,
dieu_138_2013,chuthe_tochickinhte,QUY_DINH_VE,
dieu_138_2013,chuthe_nguoivietnamdinhcuonuocngoai,QUY_DINH_VE,
dieu_138_2013,chuthe_doanhnghiepcovondautunuocngoai,QUY_DINH_VE,
hanhvi_thuedat,khainiem_dautusanxuatmuoi,YEU_CAU,
dieu_138_2013,khainiem_vungdatlammuoiconangsuatchatluongcao,QUY_DINH_VE,
chuthe_nhanuoc,hanhvi_baove,YEU_CAU,
chuthe_nhanuoc,hanhvi_uutiensanxuatmuoi,YEU_CAU,
dieu_138_2013,hanhvi_khuyenkhich,QUY_DINH_VE,
chuthe_nhanuoc,hanhvi_khuyenkhich,YEU_CAU,
hanhvi_khuyenkhich,khainiem_vungdatcokhananglammuoi,YEU_CAU,
hanhvi_khuyenkhich,hanhvi_sanxuatmuoi,YEU_CAU,
dieu_4_2013,khainiem_sodathai,QUY_DINH_VE,
dieu_4_2013,chuthe_nhanuoc,QUY_DINH_VE,
dieu_4_2013,khainiem_quyennguoisudungdat,QUY_DINH_VE,
dieu_4_2013,chuthe_nguoisudungdat,QUY_DINH_VE,
dieu_142_2013,khainiem_datkinhtetrangtrai,QUY_DINH_VE,
dieu_142_2013,chuthe_nhanuoc,QUY_DINH_VE,
dieu_142_2013,chuthe_hogiadinh,QUY_DINH_VE,
dieu_142_2013,chuthe_canhan,QUY_DINH_VE,
dieu_142_2013,dieukien_quyhoachkesoachdatsudung,YEU_CAU,
dieu_142_2013,dieukien_khongcotranhchap,YEU_CAU,
dieu_127_2013,khainiem_thoihansudungdat,QUY_DINH_VE,
dieu_127_2013,hanhviphaply_chuyenmucdichsudungdat,QUY_DINH_VE,
dieu_127_2013,chuthe_hogiadinh,AP_DUNG_CHO,
dieu_127_2013,chuthe_canhan,AP_DUNG_CHO,
dieu_127_2013,chuthe_tochuc,AP_DUNG_CHO,
dieu_127_2013,khainiem_datrungphongho,QUY_DINH_VE,
dieu_127_2013,khainiem_datrungdacdung,QUY_DINH_VE,
dieu_127_2013,khainiem_dattronglua,QUY_DINH_VE,
dieu_127_2013,khainiem_dattrongcayhangnamkhac,QUY_DINH_VE,
dieu_127_2013,khainiem_dattrongcaylaunam,QUY_DINH_VE,
dieu_127_2013,khainiem_datrungsanxuat,QUY_DINH_VE,
dieu_127_2013,khainiem_datnuoitrongthuysan,QUY_DINH_VE,
dieu_127_2013,khainiem_datlammuoi,QUY_DINH_VE,
dieu_127_2013,khainiem_datnongnghiep,QUY_DINH_VE,
dieu_127_2013,khainiem_datphinongnghiep,QUY_DINH_VE,
dieu_194_2013,dieukien_chuyennhuongquyen,QUY_DINH_VE,
dieu_194_2013,hanhviphaply_chuyennhuongquyen,QUY_DINH_VE,
dieu_194_2013,chuthe_uybanndcapptinh,QUY_DINH_VE,
dieu_194_2013,chuthe_chudautu,QUY_DINH_VE,
dieu_194_2013,chuthe_nguoinhanchuyennhuong,QUY_DINH_VE,
dieu_194_2013,dieukien_giaychungnhan,YEU_CAU,
dieu_180_2013,chuthe_hogiadinh,QUY_DINH_VE,
dieu_180_2013,chuthe_canhan,QUY_DINH_VE,
dieu_180_2013,hanhviphaply_chuyenmucdichsudungdat,QUY_DINH_VE,
hanhviphaply_chuyenmucdichsudungdat,dieukien_datkhongthutien,YEU_CAU,
hanhviphaply_chuyenmucdichsudungdat,dieukien_datcothutien,YEU_CAU,
hanhviphaply_chuyenmucdichsudungdat,dieukien_thuedat,YEU_CAU,
dieu_149_2013,khainiem_khucongnghiep,QUY_DINH_VE,
dieu_149_2013,khainiem_khuchexuat,QUY_DINH_VE,
dieu_149_2013,khainiem_cumcongnghiep,QUY_DINH_VE,
dieu_149_2013,khainiem_langnghe,QUY_DINH_VE,
dieu_149_2013,chuthe_tochucconomi,QUY_DINH_VE,
dieu_149_2013,chuthe_nguoivietnamdinhcuonuocngoai,QUY_DINH_VE,
dieu_149_2013,chuthe_doanhnghiepcovondautunuocngoai,QUY_DINH_VE,
dieu_149_2013,chuthe_hogiadinh,QUY_DINH_VE,
dieu_149_2013,chuthe_canhan,QUY_DINH_VE,
dieu_149_2013,hanhviphaply_thuelaidat,QUY_DINH_VE,
dieu_133_2013,chuthe_tochuc,QUY_DINH_VE,
dieu_133_2013,chuthe_nguoivietnamdinhcuonuocngoai,QUY_DINH_VE,
dieu_133_2013,chuthe_doanhnghiepcovondautunuocngoai,QUY_DINH_VE,
dieu_133_2013,khainiem_datnongnghiep,QUY_DINH_VE,
dieu_133_2013,chuthe_tochuckinhte,QUY_DINH_VE,
dieu_133_2013,chuthe_tochucsunghiepconglap,QUY_DINH_VE,
dieu_133_2013,chuthe_uybanndcaptinh,QUY_DINH_VE,
dieu_133_2013,chuthe_hogiadinh,QUY_DINH_VE,
dieu_133_2013,chuthe_canhan,QUY_DINH_VE,
dieu_168_2013,khainiem_nguoisudungdat,QUY_DINH_VE,
dieu_168_2013,hanhviphaply_chuyennhuong,QUY_DINH_VE,
dieu_168_2013,hanhviphaply_chothue,QUY_DINH_VE,
dieu_168_2013,hanhviphaply_chothuelai,QUY_DINH_VE,
dieu_168_2013,hanhviphaply_tangcho,QUY_DINH_VE,
dieu_168_2013,hanhviphaply_thechap,QUY_DINH_VE,
dieu_168_2013,hanhviphaply_gopvon,QUY_DINH_VE,
dieu_168_2013,dieukien_giaychungnhan,YEU_CAU,
dieu_168_2013,hanhviphaply_chuyendoi,QUY_DINH_VE,
dieu_168_2013,dieukien_quyetdinhgiaodat,YEU_CAU,
dieu_168_2013,dieukien_quyetdinhchothue,YEU_CAU,
dieu_168_2013,hanhviphaply_nhanthuake,QUY_DINH_VE,
dieu_168_2013,dieukien_thuchiennghiavutaichinh,YEU_CAU,
