id:ID,:LABEL,properties,noi_dung,name
chuthe_nguoicochungquyensudungdat,Chuthe,{'name': 'Người có chung quyền sử dụng đất'},,
chuthe_nguoicocongvoicachmang,Chuthe,{'name': 'Người có công với cách mạng'},,
chuthe_nguoicodat,Chuthe,{'name': 'người có đất thu hồi'},,
chuthe_nguoicodatothuhoi,Chuthe,{'name': 'Người có đất ở thu hồi'},,
chuthe_nguoicodatthuhod,Chuthe,{'name': 'người có đất trong khu vực thu hồi'},,
chuthe_nguoicodatthuhoi,Chuthe,{'name': 'Người có đất thu hồi'},,
chuthe_nguoicodattrungdung,Chuthe,{'name': 'Người có đất trưng dụng'},,
chuthe_nguoicohanhvi,Chuthe,{'name': 'Người có hành vi vi phạm pháp luật về đất đai'},,
chuthe_nguoicohanhvivipham,Chuthe,{'name': 'Người có hành vi vi phạm pháp luật'},,
chuthe_nguoicohanhviviphamphapluat,Chuthe,{'name': 'Người có hành vi vi phạm pháp luật về đất đai'},,
chuthe_nguoicongvoicachmang,Chuthe,{'name': 'người có công với cách mạng'},,
chuthe_nguoicoquyen,Chuthe,"{'name': 'người có quyền sử dụng đất, quyền sở hữu nhà ở, quyền sở hữu công trình xây dựng gắn liền với đất'}",,
chuthe_nguoicoquyenloiva_nghia_vulienquan,Chuthe,{'name': 'Người có quyền lợi và nghĩa vụ liên quan đến sử dụng đất'},,
chuthe_nguoicoquyenloivanghiavuvienquan,Chuthe,{'name': 'người có quyền lợi và nghĩa vụ liên quan'},,
chuthe_nguoicoquyenloivaonghialienquan,Chuthe,{'name': 'Người có quyền lợi và nghĩa vụ liên quan'},,
chuthe_nguoicoquyensudungdat,Chuthe,{'name': 'người có quyền sử dụng đất'},,
chuthe_nguoicoquyenvanghiavulienquandensudungdat,Chuthe,{'name': 'Người có quyền và nghĩa vụ liên quan đến sử dụng đất'},,
chuthe_nguoicosohuu_nhacao,Chuthe,{'name': 'người có quyền sở hữu nhà ở'},,
chuthe_nguoicosohuu_taisan,Chuthe,{'name': 'người có quyền sở hữu tài sản'},,
chuthe_nguoicotaisan,Chuthe,{'name': 'Người có tài sản'},,
chuthe_nguoicothamquyen,Chuthe,{'name': 'Người có thẩm quyền'},,
chuthe_nguoidaidien,Chuthe,"{'name': 'Người đại diện cơ quan, tổ chức'}",,
chuthe_nguoidaidienchocongdongdancu,Chuthe,{'name': 'Người đại diện cho cộng đồng dân cư'},,
chuthe_nguoidaidienchonguoi,Chuthe,{'name': 'Người đại diện cho nhóm người'},,
chuthe_nguoidaidienchonguoicochungquyensudungdat,Chuthe,{'name': 'Người đại diện cho nhóm người có chung quyền sử dụng đất'},,
chuthe_nguoidaidiencongdongdancu,Chuthe,{'name': 'Người đại diện cho cộng đồng dân cư'},,
chuthe_nguoidaidientheophapluattocchuctrongnuoc,Chuthe,{'name': 'Người đại diện theo pháp luật của tổ chức trong nước'},,
chuthe_nguoidaidientochuc,Chuthe,{'name': 'Người đại diện của tổ chức'},,
chuthe_nguoidaientochuctongiao,Chuthe,{'name': 'Người đại diện tổ chức tôn giáo'},,
chuthe_nguoidan,Chuthe,{'name': 'người dân'},,
chuthe_nguoidangsudungdat,Chuthe,{'name': 'người đang sử dụng đất'},,
chuthe_nguoidantoc,Chuthe,{'name': 'Người dân tộc thiểu số'},,
chuthe_nguoidantuocthieuso,Chuthe,{'name': 'Người dân tộc thiểu số'},,
chuthe_nguoidungdaucoquan,Chuthe,"{'name': 'Người đứng đầu cơ quan có chức năng quản lý đất đai cấp tỉnh, cấp huyện'}",,
chuthe_nguoidungdaucosotongiao,Chuthe,{'name': 'Người đứng đầu cơ sở tôn giáo'},,
chuthe_nguoidungdaucuatochuc,Chuthe,{'name': 'Người đứng đầu của tổ chức'},,
chuthe_nguoidungdautochuc,Chuthe,"{'name': 'Người đứng đầu cơ quan, tổ chức'}",,
chuthe_nguoidungdautochucnuocngoaicochucnangngoaigiao,Chuthe,{'name': 'Người đứng đầu của tổ chức nước ngoài có chức năng ngoại giao'},,
chuthe_nguoiduocgiaodatdequanly,Chuthe,{'name': 'Người được giao đất để quản lý'},,
chuthe_nguoiduocgiaoquanlydat,Chuthe,{'name': 'người được giao quản lý đất'},,
chuthe_nguoiduocnhanuocchophepsudungdat,Chuthe,{'name': 'Người được Nhà nước cho phép chuyển mục đích sử dụng đất'},,
chuthe_nguoiduocnhanuocchothue,Chuthe,{'name': 'Người được Nhà nước cho thuê đất'},,
chuthe_nguoiduocnhanuocchothuedat,Chuthe,{'name': 'Người được Nhà nước cho thuê đất'},,
chuthe_nguoiduocnhanuocgiaodat,Chuthe,{'name': 'Người được Nhà nước giao đất'},,
chuthe_nguoigocviet,Chuthe,{'name': 'người gốc Việt Nam định cư ở nước ngoài'},,
chuthe_nguoigocvietnam,Chuthe,{'name': 'Người gốc Việt Nam định cư ở nước ngoài'},,
chuthe_nguoigocvietnamdincuonnuocngoai,Chuthe,{'name': 'Người gốc Việt Nam định cư ở nước ngoài'},,
chuthe_nguoigocvietnamdincuonuocngoai,Chuthe,{'name': 'Người gốc Việt Nam định cư ở nước ngoài'},,
chuthe_nguoigocvietnamdinhcuonnuocngoai,Chuthe,{'name': 'người gốc Việt Nam định cư ở nước ngoài'},,
chuthe_nguoigocvietnamdinhcuonuocngoai,Chuthe,{'name': 'Người gốc Việt Nam định cư ở nước ngoài'},,
chuthe_nguoikhac,Chuthe,{'name': 'người khác'},,
chuthe_nguoikhaccolienquan,Chuthe,{'name': 'người khác có liên quan'},,
chuthe_nguoilamcongtaccoyeu,Chuthe,{'name': 'Người làm công tác cơ yếu'},,
chuthe_nguoimuataisan,Chuthe,{'name': 'người mua được tài sản thi hành án'},,
chuthe_nguoingheo,Chuthe,{'name': 'Người nghèo'},,
chuthe_nguoinhanchuyennhuong,Chuthe,{'name': 'Người nhận chuyển nhượng quyền sử dụng đất'},,
chuthe_nguoinhanchuyenquyen,Chuthe,{'name': 'Người nhận chuyển quyền'},,
chuthe_nguoinhantaisan,Chuthe,{'name': 'người nhận tài sản thi hành án'},,
chuthe_nguoinhanthuake,Chuthe,{'name': 'Người nhận thừa kế'},,
chuthe_nguoinuocngoai,Chuthe,{'name': 'Người nước ngoài'},,
chuthe_nguoisohuu,Chuthe,"{'name': 'Người sở hữu chung nhà ở, tài sản khác gắn liền với đất'}",,
chuthe_nguoisudungdat,Chuthe,{'name': 'Người sử dụng đất'},,
chuthe_nguoisudungdatbithuhoi,Chuthe,{'name': 'Người sử dụng đất bị thu hồi đất'},,
chuthe_nguoisudungdatkhac,Chuthe,{'name': 'người sử dụng đất khác'},,
chuthe_nguoisudungdatrungdacdung,Chuthe,{'name': 'Người sử dụng đất rừng đặc dụng'},,
chuthe_nguoisudungdatrungphongho,Chuthe,{'name': 'Người sử dụng đất rừng phòng hộ'},,
chuthe_nguoisudungdatrungsanxuat,Chuthe,{'name': 'Người sử dụng đất rừng sản xuất'},,
chuthe_nguoithuelaidat,Chuthe,{'name': 'Người thuê lại đất'},,
chuthe_nguoithuocho_ngheo,Chuthe,{'name': 'người thuộc hộ nghèo'},,
chuthe_nguoitrongnom,Chuthe,{'name': 'Người trông nom'},,
chuthe_nguoitructiepsanxuatnongnghiep,Chuthe,{'name': 'Người trực tiếp sản xuất nông nghiệp'},,
chuthe_nguoivietnamdicuonuocngoai,Chuthe,{'name': 'Người Việt Nam định cư ở nước ngoài'},,
chuthe_nguoivietnamdincuonuocngoai,Chuthe,{'name': 'người Việt Nam định cư ở nước ngoài'},,
chuthe_nguoivietnamdinhcuonuocngoai,Chuthe,{'name': 'người Việt Nam định cư ở nước ngoài'},,
chuthe_nguoivietnamdinhcuonuocto,Chuthe,{'name': 'người Việt Nam định cư ở nước ngoài'},,
chuthe_nguoivietnamdinucuonnuocngoai,Chuthe,{'name': 'Người Việt Nam định cư ở nước ngoài'},,
chuthe_nha_nuoc,Chuthe,{'name': 'Nhà nước'},,
chuthe_nhadautu,Chuthe,{'name': 'Nhà đầu tư'},,
chuthe_nhadautunuocngoai,Chuthe,{'name': 'Nhà đầu tư nước ngoài'},,
chuthe_nhadaututrungthau,Chuthe,{'name': 'nhà đầu tư trúng thầu'},,
chuthe_nhandan,Chuthe,{'name': 'Nhân dân'},,
chuthe_nhanguyen,Chuthe,{'name': 'nhà nguyện'},,
chuthe_nhanuautu,Chuthe,{'name': 'nhà đầu tư'},,
chuthe_nhanuoc,Chuthe,{'name': 'Nhà nước'},,
chuthe_nhanuocvietnam,Chuthe,{'name': 'Nhà nước Việt Nam'},,
chuthe_nhanuoidautu,Chuthe,{'name': 'Nhà đầu tư'},,
chuthe_nhatho,Chuthe,{'name': 'nhà thờ'},,
chuthe_nhomnguoisdd,Chuthe,{'name': 'Nhóm người sử dụng đất'},,
chuthe_nhomnguoisudungdat,Chuthe,{'name': 'Nhóm người sử dụng đất'},,
chuthe_nhomnguoisudungdatchung,Chuthe,{'name': 'Nhóm người sử dụng đất chung'},,
chuthe_niemphatduong,Chuthe,{'name': 'niệm phật đường'},,
chuthe_phochutichuybanndcaptinh,Chuthe,{'name': 'Phó Chủ tịch Ủy ban nhân dân cấp tỉnh'},,
chuthe_phongtnmt,Chuthe,{'name': 'Phòng Tài nguyên và Môi trường'},,
chuthe_phuong,Chuthe,{'name': 'phường'},,
chuthe_quanlynhanuoc,Chuthe,{'name': 'Quản lý nhà nước'},,
chuthe_quannhanchuyennghiep,Chuthe,{'name': 'Quân nhân chuyên nghiệp'},,
chuthe_quochoc,Chuthe,{'name': 'Quốc hội'},,
chuthe_quochoi,Chuthe,{'name': 'Quốc hội'},,
chuthe_quycannhanuoc,Chuthe,{'name': 'cơ quan nhà nước có thẩm quyền'},,
chuthe_quydatcongich,Chuthe,{'name': 'quỹ đất công ích'},,
chuthe_siquanhasiquancongan,Chuthe,"{'name': 'Sĩ quan, hạ sĩ quan, công nhân công an'}",,
chuthe_siquantaingu,Chuthe,{'name': 'Sĩ quan tại ngũ'},,
chuthe_sotnmt,Chuthe,{'name': 'Sở Tài nguyên và Môi trường'},,
chuthe_tcktvonnuocngoai,Chuthe,{'name': 'tổ chức kinh tế có vốn đầu tư nước ngoài'},,
chuthe_thanhduong,Chuthe,{'name': 'thánh đường'},,
chuthe_thanhphotructhuoctrunguong,Chuthe,{'name': 'thành phố trực thuộc Trung ương'},,
chuthe_thanhthat,Chuthe,{'name': 'thánh thất'},,
chuthe_thanhvien_hogiadinh,Chuthe,{'name': 'thành viên có chung quyền sử dụng đất của hộ gia đình'},,
chuthe_thanhvienuybanndcaptinh,Chuthe,{'name': 'thành viên Ủy ban nhân dân cấp tỉnh'},,
chuthe_thitran,Chuthe,{'name': 'thị trấn'},,
chuthe_thuongbinh,Chuthe,{'name': 'Thương binh'},,
chuthe_thutruongcoquanquanlydatdaicapdo,Chuthe,{'name': 'thủ trưởng cơ quan quản lý đất đai cấp đó'},,
chuthe_thutruongcoquantainhcaptinh,Chuthe,{'name': 'Thủ trưởng cơ quan tài chính cấp tỉnh'},,
chuthe_thutuongchinhphu,Chuthe,{'name': 'Thủ tướng Chính phủ'},,
chuthe_thutuongcp,Chuthe,{'name': 'Thủ tướng Chính phủ'},,
chuthe_tinh,Chuthe,{'name': 'tỉnh'},,
chuthe_tinhthanhphotructhuoctrung,Chuthe,"{'name': 'tỉnh, thành phố trực thuộc trung ương'}",,
chuthe_tinnguong,Chuthe,{'name': 'Tín ngưỡng'},,
chuthe_toaan,Chuthe,{'name': 'Tòa án'},,
chuthe_tochickinhte,Chuthe,{'name': 'Tổ chức kinh tế'},,
chuthe_tochuc,Chuthe,{'name': 'Tổ chức'},,
chuthe_tochuc_kinh_te,Chuthe,{'name': 'Tổ chức kinh tế'},,
chuthe_tochuc_kinhte,Chuthe,{'name': 'tổ chức kinh tế'},,
chuthe_tochuc_kinhte_covondautunuocngoai,Chuthe,{'name': 'Tổ chức kinh tế có vốn đầu tư nước ngoài'},,
chuthe_tochuc_kinhtecovondautunuocngoai,Chuthe,{'name': 'tổ chức kinh tế có vốn đầu tư nước ngoài'},,
chuthe_tochuc_qtsdy,Chuthe,{'name': 'tổ chức kinh tế'},,
chuthe_tochuc_snghiepconglap,Chuthe,{'name': 'Tổ chức sự nghiệp công lập tự chủ tài chính'},,
chuthe_tochuc_sunghiep_cong_lap_tutaichinh,Chuthe,{'name': 'Tổ chức sự nghiệp công lập tự chủ tài chính'},,
chuthe_tochucbithuhoi,Chuthe,{'name': 'tổ chức bị thu hồi đất'},,
chuthe_tochucboihoanggiaiphongmatbang,Chuthe,"{'name': 'Tổ chức làm nhiệm vụ bồi thường, giải phóng mặt bằng'}",,
chuthe_tochucboihoanthiethai,Chuthe,"{'name': 'Tổ chức làm nhiệm vụ bồi thường, giải phóng mặt bằng'}",,
chuthe_tochuccanhan,Chuthe,"{'name': 'tổ chức, cá nhân'}",,
chuthe_tochuccanhancongdong,Chuthe,"{'name': 'Tổ chức, cá nhân, cộng đồng dân cư'}",,
chuthe_tochuccanhanlienquan,Chuthe,"{'name': 'tổ chức, cá nhân khác có liên quan'}",,
chuthe_tochuccanhanvietnam,Chuthe,"{'name': 'Tổ chức, cá nhân Việt Nam'}",,
chuthe_tochucchinh_trixahoi,Chuthe,{'name': 'Tổ chức chính trị - xã hội'},,
chuthe_tochucchinhte,Chuthe,{'name': 'Tổ chức kinh tế'},,
chuthe_tochucchinhtecovondautunuocngoai,Chuthe,{'name': 'Tổ chức kinh tế có vốn đầu tư nước ngoài'},,
chuthe_tochucchinhtri,Chuthe,{'name': 'Tổ chức chính trị'},,
chuthe_tochucchinhtrixahoi,Chuthe,{'name': 'Tổ chức chính trị - xã hội'},,
chuthe_tochucchinhxahoinghenghiep,Chuthe,{'name': 'Tổ chức chính trị xã hội - nghề nghiệp'},,
chuthe_tochuccongte,Chuthe,{'name': 'Công trình công cộng'},,
chuthe_tochucconomi,Chuthe,{'name': 'Tổ chức kinh tế'},,
chuthe_tochucconomicovondautunuocngoai,Chuthe,{'name': 'Tổ chức kinh tế có vốn đầu tư nước ngoài'},,
chuthe_tochuccovondautunuocngoai,Chuthe,{'name': 'Tổ chức kinh tế có vốn đầu tư nước ngoài'},,
chuthe_tochucdaidien,Chuthe,{'name': 'Tổ chức đại diện'},,
chuthe_tochucdangkydatdai,Chuthe,{'name': 'Tổ chức đăng ký đất đai'},,
chuthe_tochucdangkyddatdai,Chuthe,{'name': 'Tổ chức đăng ký đất đai'},,
chuthe_tochucdanhmuc,Chuthe,{'name': 'Tổ chức kinh tế'},,
chuthe_tochucdanhtaichinh,Chuthe,{'name': 'Tổ chức kinh tế'},,
chuthe_tochucdichvucongvedatdai,Chuthe,{'name': 'Tổ chức dịch vụ công về đất đai'},,
chuthe_tochucdoanhnghiep,Chuthe,{'name': 'tổ chức kinh tế'},,
chuthe_tochucdong,Chuthe,{'name': 'Tổ chức kinh tế'},,
chuthe_tochucdongnghiep,Chuthe,{'name': 'tổ chức kinh tế'},,
chuthe_tochucduocgiaodat,Chuthe,"{'name': 'Tổ chức được giao đất, cho thuê đất'}",,
chuthe_tochucduocgiaoquanlycongtrinhcongcong,Chuthe,{'name': 'Tổ chức được giao quản lý công trình công cộng'},,
chuthe_tochucduocgiaoquanlydatcomatnuoc,Chuthe,{'name': 'Tổ chức được giao quản lý đất có mặt nước'},,
chuthe_tochucduocgiaoquanlydientichdat,Chuthe,{'name': 'Tổ chức kinh tế được giao quản lý diện tích đất'},,
chuthe_tochucduocgiaoquanlyquydat,Chuthe,{'name': 'Tổ chức được giao quản lý quỹ đất'},,
chuthe_tochucduocgiaothuchien,Chuthe,{'name': 'Tổ chức được giao thực hiện cưỡng chế'},,
chuthe_tochuchnghecongchung,Chuthe,{'name': 'tổ chức hành nghề công chứng'},,
chuthe_tochuchogiadinhcanhan,Chuthe,"{'name': 'Tổ chức, hộ gia đình, cá nhân'}",,
chuthe_tochuckdbatdongsan,Chuthe,{'name': 'tổ chức hoạt động kinh doanh bất động sản'},,
chuthe_tochuckhactheoquy,Chuthe,{'name': 'Tổ chức khác theo quy định của pháp luật'},,
chuthe_tochuckinhte,Chuthe,{'name': 'Tổ chức kinh tế'},,
chuthe_tochuckinhtecovondautunuocngoai,Chuthe,{'name': 'Tổ chức kinh tế có vốn đầu tư nước ngoài'},,
chuthe_tochuckinhtekhac,Chuthe,{'name': 'Tổ chức kinh tế khác'},,
chuthe_tochuckinhtevondautu,Chuthe,{'name': 'Tổ chức kinh tế có vốn đầu tư nước ngoài'},,
chuthe_tochuckt,Chuthe,{'name': 'tổ chức kinh tế'},,
chuthe_tochucktvonnuocngoai,Chuthe,{'name': 'tổ chức kinh tế có vốn đầu tư nước ngoài'},,
chuthe_tochuclamnhiembuboithuonggiaiphongmatbang,Chuthe,"{'name': 'Tổ chức làm nhiệm vụ bồi thường, giải phóng mặt bằng'}",,
chuthe_tochucnghiencuu,Chuthe,"{'name': 'Tổ chức khoa học và công nghệ, đào tạo, giáo dục nghề nghiệp về lâm nghiệp'}",,
chuthe_tochucnguocvietnam,Chuthe,{'name': 'tổ chức người Việt Nam'},,
chuthe_tochucnuoc,Chuthe,{'name': 'tổ chức trong nước'},,
chuthe_tochucnuocngoai,Chuthe,{'name': 'tổ chức nước ngoài'},,
chuthe_tochucnuocngoaichucnangngoaigiao,Chuthe,{'name': 'Tổ chức nước ngoài có chức năng ngoại giao'},,
chuthe_tochucnuocngoaicochucnangngoaidiao,Chuthe,{'name': 'Tổ chức nước ngoài có chức năng ngoại giao'},,
chuthe_tochucnuocngoaicochucnangngoaigiao,Chuthe,{'name': 'Tổ chức nước ngoài có chức năng ngoại giao'},,
chuthe_tochucnuocngoaicongiao,Chuthe,"{'name': 'Tổ chức nước ngoài có chức năng ngoại giao gồm cơ quan đại diện ngoại giao, cơ quan lãnh sự, cơ quan đại diện khác của nước ngoài có chức năng ngoại giao được Chính phủ Việt Nam thừa nhận; cơ quan đại diện của tổ chức thuộc Liên hợp quốc, cơ quan hoặc tổ chức liên chính phủ, cơ quan đại diện của tổ chức liên chính phủ'}",,
chuthe_tochucnuocngoaingoaigiao,Chuthe,{'name': 'tổ chức nước ngoài có chức năng ngoại giao'},,
chuthe_tochucphattrienquydat,Chuthe,{'name': 'Tổ chức phát triển quỹ đất'},,
chuthe_tochucquanly,Chuthe,{'name': 'tổ chức quản lý'},,
chuthe_tochucquanlyrung,Chuthe,{'name': 'Tổ chức quản lý rừng'},,
chuthe_tochucquanlyrungdacdung,Chuthe,{'name': 'tổ chức quản lý rừng đặc dụng'},,
chuthe_tochucquanlyrungphongho,Chuthe,{'name': 'Tổ chức quản lý rừng phòng hộ'},,
chuthe_tochucsudungdat,Chuthe,{'name': 'Tổ chức sử dụng đất'},,
chuthe_tochucsunghiepcong,Chuthe,{'name': 'Tổ chức sự nghiệp công lập tự chủ tài chính'},,
chuthe_tochucsunghiepconglap,Chuthe,{'name': 'Tổ chức sự nghiệp công lập'},,
chuthe_tochucsunghiepconglaptutuchinh,Chuthe,{'name': 'Tổ chức sự nghiệp công lập tự chủ tài chính'},,
chuthe_tochucsunghiepconglaptutuchitich,Chuthe,{'name': 'Tổ chức sự nghiệp công lập tự chủ tài chính'},,
chuthe_tochucsungtiepclap,Chuthe,{'name': 'Tổ chức sự nghiệp công lập tự chủ tài chính'},,
chuthe_tochucthanhvienmattran,Chuthe,{'name': 'Các tổ chức thành viên của Mặt trận'},,
chuthe_tochuctindung,Chuthe,{'name': 'Tổ chức tín dụng'},,
chuthe_tochuctongiao,Chuthe,{'name': 'Tổ chức tôn giáo'},,
chuthe_tochuctongiaotructhuoc,Chuthe,{'name': 'Tổ chức tôn giáo trực thuộc'},,
chuthe_tochuctrongnuoc,Chuthe,{'name': 'Tổ chức trong nước'},,
chuthe_tochuctuvangiadat,Chuthe,{'name': 'tổ chức tư vấn xác định giá đất'},,
chuthe_tochuctuvanxacdinhgiadat,Chuthe,{'name': 'Tổ chức tư vấn xác định giá đất'},,
chuthe_tochucvondautunuocngoai,Chuthe,{'name': 'Tổ chức kinh tế có vốn đầu tư nước ngoài'},,
chuthe_tochucxahoi,Chuthe,{'name': 'Tổ chức xã hội'},,
chuthe_tochucxahoikhac,Chuthe,{'name': 'Các tổ chức xã hội khác'},,
chuthe_tochucxahoinghenghiep,Chuthe,{'name': 'Tổ chức xã hội - nghề nghiệp'},,
chuthe_tochucyte,Chuthe,{'name': 'tổ chức kinh tế'},,
chuthe_tothuctindung,Chuthe,{'name': 'Tổ chức tín dụng'},,
chuthe_trongtaithuongmaivietnam,Chuthe,{'name': 'Trọng tài thương mại Việt Nam'},,
chuthe_truongdaotaoriengcuatongiao,Chuthe,{'name': 'trường đào tạo riêng của tôn giáo'},,
chuthe_trusocuatochuctongiao,Chuthe,{'name': 'trụ sở của tổ chức tôn giáo'},,
chuthe_tuchuckinhte,Chuthe,{'name': 'Tổ chức kinh tế'},,
chuthe_tuchucnuocngoaicochucnangngoaidiao,Chuthe,{'name': 'Tổ chức nước ngoài có chức năng ngoại giao'},,
chuthe_tuchuctongiao,Chuthe,{'name': 'Tổ chức tôn giáo'},,
chuthe_tuvien,Chuthe,{'name': 'tu viện'},,
chuthe_ubanmatrantochuocvietnamcapxa,Chuthe,{'name': 'Ủy ban Mặt trận Tổ quốc Việt Nam cấp xã'},,
chuthe_ubanndancaccap,Chuthe,{'name': 'Ủy ban nhân dân các cấp'},,
chuthe_ubanndancapxa,Chuthe,{'name': 'Ủy ban nhân dân cấp xã'},,
chuthe_ubanndcaphuyen,Chuthe,{'name': 'Ủy ban nhân dân cấp huyện'},,
chuthe_ubaonnhandancapcothamquyen,Chuthe,{'name': 'Ủy ban nhân dân cấp có thẩm quyền'},,
chuthe_ubmattrantoquocvncapxa,Chuthe,{'name': 'Ủy ban Mặt trận Tổ quốc Việt Nam cấp xã'},,
chuthe_ubmttqvncapxa,Chuthe,{'name': 'Ủy ban Mặt trận Tổ quốc Việt Nam cấp xã'},,
chuthe_ubmttqvncpx,Chuthe,{'name': 'Ủy ban Mặt trận Tổ quốc Việt Nam cấp xã'},,
chuthe_ubmttqvncx,Chuthe,{'name': 'Ủy ban Mặt trận Tổ quốc Việt Nam cấp xã'},,
chuthe_ubndcabhuyen,Chuthe,{'name': 'Ủy ban nhân dân cấp huyện'},,
chuthe_ubndcaccap,Chuthe,{'name': 'Ủy ban nhân dân các cấp'},,
chuthe_ubndcactinh,Chuthe,{'name': 'Ủy ban nhân dân cấp tỉnh'},,
chuthe_ubndcadtinh,Chuthe,{'name': 'Ủy ban nhân dân cấp tỉnh'},,
chuthe_ubndcapcothamquyen,Chuthe,{'name': 'Ủy ban nhân dân cấp có thẩm quyền'},,
chuthe_ubndcapcothamquyenthuhoidat,Chuthe,{'name': 'Ủy ban nhân dân cấp có thẩm quyền thu hồi đất'},,
chuthe_ubndcapduoi,Chuthe,{'name': 'Ủy ban nhân dân cấp dưới'},,
chuthe_ubndcaphuyen,Chuthe,{'name': 'Ủy ban nhân dân cấp huyện'},,
chuthe_ubndcappt,Chuthe,{'name': 'Ủy ban nhân dân cấp tỉnh'},,
chuthe_ubndcapptinh,Chuthe,{'name': 'Ủy ban nhân dân cấp tỉnh'},,
chuthe_ubndcapthientieptruc,Chuthe,{'name': 'Ủy ban nhân dân cấp trên trực tiếp'},,
